doc,utterance,speaker,query,text,exactage,age1994,agerange,gender,nat,birthplace,birthcountry,l1,lingorig,dialect_rep,hab_city,hab_country,hab_dur,dialect_l1,dialect_l2,dialect_l3,dialect_l4,edqual,occupation,socgrade,nssec,l2,fls,in_core,rec_length,rec_date,rec_year,rec_period,n_speakers,list_speakers,rec_loc,relationships,topics,activity,conv_type,conventions,in_sample,transcriber
SFCW,503,S0263,I 've got to V,I 've got to sort,39,35_44,30_39,F,British,Hastings,England,English,England,Southern,,France,10,uk,england,south,unspecified,5_postgrad,teacher,B,2,,French -- advanced,n,0:32:16,2014-08-05,2014,2014_Q3,2,S0263 S0264,"Dhaba Café, University of Sussex",Colleagues,Work,Colleagues talking about work,"Discussing, explaining, inquiring, complaining, advising, requesting",Revised,y,T10
SG4R,166,S0530,I 've got to V,I 've got to kick,19,15_24,19_29,F,British,Liverpool,UK,English,England,Cheshire,Chester,UK,19,uk,england,north,northwest,3_sixthform,Student,E,uncat,,,y,1:00:04,2015-11-15,2015,2015_Q4,2,S0529 S0530,"ANON’s bedroom in university halls, Lancaster University","Close family, partners, very close friends","Difficulties at coping with university, ANON’s low attendance, ANON’s medication, children’s films, cinemas ",Two flatmates talking about struggles at university,"Discussing, explaining, Inquiring, complaining, advising,",Revised,n,T15
SAR5,745,S0207,I 've got to V,I 've got to have,21,15_24,19_29,F,British,"Wakefield, West Yorkshire",England,English,England,Yorkshire,"Leeds, Yorkshire",England,18 months,uk,england,north,yorkshire,3_sixthform,Student,E,uncat,,,n,1:15:32,2014-08-21,2014,2014_Q3,5,S0202 S0204 S0205 S0206 S0207,Chester,"Close family, partners, very close friends","Tinder, boys, housemates, uni",Friends chatting about general stuff,"Discussing, explaining, inquiring, complaining, advising",Revised,y,T15
SMCW,148,S0307,I 've got to V,I 've got to sort,30,25_34,30_39,F,Italian,Loughborough,England,English,England,Midlands,,England,20,uk,england,midlands,unspecified,5_postgrad,English Language teacher,C1,3,Italian,Spanish -- level unspecified; Japanese -- level unspecified; Chinese -- beginner,y,1:04:17,2014-10-07,2014,2014_Q4,2,S0281 S0307,"Speaker's house, Brighton","Close family, partners, very close friends","food, personal relationships, life story anecdotes",Friends talking about relationships and the past,"Discussing, explaining, inquiring, advising, anecdote telling",Revised,y,T10
SDQG,50,S0329,I 've got to V,I 've got to provide,50,45_59,50_59,F,British,London,England,English,English,RP,London,England,50,uk,england,unspecified,unspecified,4_graduate,Literary Editor,B,2,French,,n,1:01:48,2015-07-08,2015,2015_Q3,2,S0326 S0329,In the car driving to North London from East London,"Close family, partners, very close friends","Cars, family, TLS, digital Vs print, traffic, road rage, work, France, presents, driving",Mother and son talking in the car while doing an errand ,"discussing, explaining, inquiring, announcing, anecdote telling",Revised,n,T02
SDQG,71,S0329,I 've got to V,I 've got to get,50,45_59,50_59,F,British,London,England,English,English,RP,London,England,50,uk,england,unspecified,unspecified,4_graduate,Literary Editor,B,2,French,,n,1:01:48,2015-07-08,2015,2015_Q3,2,S0326 S0329,In the car driving to North London from East London,"Close family, partners, very close friends","Cars, family, TLS, digital Vs print, traffic, road rage, work, France, presents, driving",Mother and son talking in the car while doing an errand ,"discussing, explaining, inquiring, announcing, anecdote telling",Revised,n,T02
SDQG,101,S0329,I 've got to V,I 've got to do,50,45_59,50_59,F,British,London,England,English,English,RP,London,England,50,uk,england,unspecified,unspecified,4_graduate,Literary Editor,B,2,French,,n,1:01:48,2015-07-08,2015,2015_Q3,2,S0326 S0329,In the car driving to North London from East London,"Close family, partners, very close friends","Cars, family, TLS, digital Vs print, traffic, road rage, work, France, presents, driving",Mother and son talking in the car while doing an errand ,"discussing, explaining, inquiring, announcing, anecdote telling",Revised,n,T02
SDQG,101,S0329,I 've got to V,I 've got to bring,50,45_59,50_59,F,British,London,England,English,English,RP,London,England,50,uk,england,unspecified,unspecified,4_graduate,Literary Editor,B,2,French,,n,1:01:48,2015-07-08,2015,2015_Q3,2,S0326 S0329,In the car driving to North London from East London,"Close family, partners, very close friends","Cars, family, TLS, digital Vs print, traffic, road rage, work, France, presents, driving",Mother and son talking in the car while doing an errand ,"discussing, explaining, inquiring, announcing, anecdote telling",Revised,n,T02
SDQG,282,S0329,I 've got to V,I 've got to get,50,45_59,50_59,F,British,London,England,English,English,RP,London,England,50,uk,england,unspecified,unspecified,4_graduate,Literary Editor,B,2,French,,n,1:01:48,2015-07-08,2015,2015_Q3,2,S0326 S0329,In the car driving to North London from East London,"Close family, partners, very close friends","Cars, family, TLS, digital Vs print, traffic, road rage, work, France, presents, driving",Mother and son talking in the car while doing an errand ,"discussing, explaining, inquiring, announcing, anecdote telling",Revised,n,T02
SPFN,465,S0329,I 've got to V,I 've got to go,50,45_59,50_59,F,British,London,England,English,English,RP,London,England,50,uk,england,unspecified,unspecified,4_graduate,Literary Editor,B,2,French,,n,0:39:33,2015-02-12,2015,2015_Q1,2,S0326 S0329,Speakers' home,"Close family, partners, very close friends","parties, family members, France, holiday photos, valentines day, restaurants, emily dickinson, poetry, books",mother and son catching up at home ,"Discussing, explaining, inquiring, announcing",Revised,y,T15
SMYJ,241,S0329,I 've got to V,I 've got to pack,50,45_59,50_59,F,British,London,England,English,English,RP,London,England,50,uk,england,unspecified,unspecified,4_graduate,Literary Editor,B,2,French,,n,1:20:01,2015-06-20,2015,2015_Q2,2,S0326 S0329,In a car driving from Cambridge to London,"Close family, partners, very close friends","Cambridge, houses, plans for the future, thesis, university, Oxford, family, living arrangements",Mother and son talking about the future during a drive between Cambridge and London ,"Discussing, explaining, Inquiring, Advising, Announcing",Revised,y,T10
SMYJ,323,S0329,I 've got to V,I 've got to do,50,45_59,50_59,F,British,London,England,English,English,RP,London,England,50,uk,england,unspecified,unspecified,4_graduate,Literary Editor,B,2,French,,n,1:20:01,2015-06-20,2015,2015_Q2,2,S0326 S0329,In a car driving from Cambridge to London,"Close family, partners, very close friends","Cambridge, houses, plans for the future, thesis, university, Oxford, family, living arrangements",Mother and son talking about the future during a drive between Cambridge and London ,"Discussing, explaining, Inquiring, Advising, Announcing",Revised,y,T10
SMYJ,481,S0329,I 've got to V,I 've got to go,50,45_59,50_59,F,British,London,England,English,English,RP,London,England,50,uk,england,unspecified,unspecified,4_graduate,Literary Editor,B,2,French,,n,1:20:01,2015-06-20,2015,2015_Q2,2,S0326 S0329,In a car driving from Cambridge to London,"Close family, partners, very close friends","Cambridge, houses, plans for the future, thesis, university, Oxford, family, living arrangements",Mother and son talking about the future during a drive between Cambridge and London ,"Discussing, explaining, Inquiring, Advising, Announcing",Revised,y,T10
SBJM,226,S0329,I 've got to V,I 've got to do,50,45_59,50_59,F,British,London,England,English,English,RP,London,England,50,uk,england,unspecified,unspecified,4_graduate,Literary Editor,B,2,French,,n,0:32:30,2014-12-11,2014,2014_Q4,2,S0326 S0329,At home in East London,"Close family, partners, very close friends","tattoos, food, plans, catching up, interns, house renovation, ","Two friends chatting while preparing dinner, a third friend then arrives and the conversation focuses on Christmas and work ","Discussing, explaining, inquiring, advising, requesting",Revised,y,T02
S3AV,130,S0208,I 've got to V,I 've got to google,19,15_24,19_29,F,British,Cambridge,England,English,England,Cambridge,"Leeds, Yorkshire",England,2,uk,england,south,eastern_engl,3_sixthform,Student,E,uncat,,French -- advanced,y,0:30:31,2014-09-05,2014,2014_Q3,2,S0202 S0208,France,"Close family, partners, very close friends","Sport, uni, work, bands, translation, scientific methods",Friends chatting about general stuff,"Discussing, explaining, inquiring, complaining",Revised,y,T18
SASQ,652,S0428,I 've got to V,I 've got to finish,27,25_34,19_29,F,British,"Aylesbury, Buckinghamshire",England,English,England,Eastern,Cambridge,England,1 year 8 months,uk,england,south,eastern_engl,5_postgrad,Language Research Co-ordinator,A,1_2,,Spanish -- level unspecified; Italian -- level unspecified; French -- level unspecified,y,0:40:35,2015-06-12,2015,2015_Q2,3,S0428 S0429 S0430,Speaker's home,"Close family, partners, very close friends","Panorama, jobs, TV programs, stand up, moving house, Christmas holidays, Masters, work experience",Catch up with cousins,"Discussing, Explaining, Making arrangements",Revised,n,T02
SDN3,171,S0428,I 've got to V,I 've got to stick,27,25_34,19_29,F,British,"Aylesbury, Buckinghamshire",England,English,England,Eastern,Cambridge,England,1 year 8 months,uk,england,south,eastern_engl,5_postgrad,Language Research Co-ordinator,A,1_2,,Spanish -- level unspecified; Italian -- level unspecified; French -- level unspecified,y,0:32:30,2015-07-03,2015,2015_Q3,2,S0428 S0432,train to Lancaster,"Friends, wider family circle","Trip to Lancaster, visit, visiting the coast, cockle disaster, fish and chips, visiting universities, masters, writing a dissertation, careers, home life, family, redundancy, ",Train trip to Lancaster,"discussing, explaining, inquiring",Revised,y,T19
SFR2,210,S0428,I 've got to V,I 've got to be,27,25_34,19_29,F,British,"Aylesbury, Buckinghamshire",England,English,England,Eastern,Cambridge,England,1 year 8 months,uk,england,south,eastern_engl,5_postgrad,Language Research Co-ordinator,A,1_2,,Spanish -- level unspecified; Italian -- level unspecified; French -- level unspecified,y,0:15:14,2015-09-04,2015,2015_Q3,2,S0058 S0428,Cambridge University Press Printing House,Colleagues,"Work, plans, holidays, travel, Norway",Talking over lunch,"Discussing, explaining, inquiring, anecdote telling",Revised,y,T04
SFR2,346,S0058,I 've got to V,I 've got to buy,23,15_24,19_29,F,British,"Sunderland, Tyne and Wear",England,English,England,North East,Cambridge,England,4 years,uk,england,north,northeast,4_graduate,Corpus Administrator,B,2,,,n,0:15:14,2015-09-04,2015,2015_Q3,2,S0058 S0428,Cambridge University Press Printing House,Colleagues,"Work, plans, holidays, travel, Norway",Talking over lunch,"Discussing, explaining, inquiring, anecdote telling",Revised,y,T04
SGUA,731,S0428,I 've got to V,I 've got to go,27,25_34,19_29,F,British,"Aylesbury, Buckinghamshire",England,English,England,Eastern,Cambridge,England,1 year 8 months,uk,england,south,eastern_engl,5_postgrad,Language Research Co-ordinator,A,1_2,,Spanish -- level unspecified; Italian -- level unspecified; French -- level unspecified,y,0:28:38,2016-01-03,2016,2016_Q1,5,S0428 S0478 S0504 S0608 S0609,"ANON & ANON's home, Cambridge","Close family, partners, very close friends","Playing scrabble, technology, family chatting, talking about the BNC",Friendly family game of scrabble ,"Discussing, explaining, Inquiring, complaining, advising, anecdote telling",Revised,n,T10
SE58,528,S0327,I 've got to V,I 've got to go,76,60plus,70_79,F,British,Vienna,Italy,English,Austria,English,London,England,74,uk,england,unspecified,unspecified,4_graduate,Artist,B,2,,,n,1:09:47,2014-12-11,2014,2014_Q4,2,S0326 S0327,Speakers' home,"Close family, partners, very close friends","university, family members, art, travel plans, books, exhibitions ",Two family members catching up over lunch ,"Discussing, explaining, inquiring, anecdote telling",Revised,y,T02
SE58,634,S0327,I 've got to V,I 've got to click,76,60plus,70_79,F,British,Vienna,Italy,English,Austria,English,London,England,74,uk,england,unspecified,unspecified,4_graduate,Artist,B,2,,,n,1:09:47,2014-12-11,2014,2014_Q4,2,S0326 S0327,Speakers' home,"Close family, partners, very close friends","university, family members, art, travel plans, books, exhibitions ",Two family members catching up over lunch ,"Discussing, explaining, inquiring, anecdote telling",Revised,y,T02
S2ZU,1042,S0327,I 've got to V,I 've got to be,76,60plus,70_79,F,British,Vienna,Italy,English,Austria,English,London,England,74,uk,england,unspecified,unspecified,4_graduate,Artist,B,2,,,n,1:53:17,2015-07-14,2015,2015_Q3,3,S0326 S0327 S0445,At ANON's home in North London,"Close family, partners, very close friends","politics, house decoration, university, exams, summer plans, travel, family, Scotland, plans for the future, animals, gardens, birds",3 friends chat to pass the time on a train from London to Margate,"discussing, explaining, inquiring, announcing, anecdote telling, making arrangements",Revised,y,T10
S2ZU,2267,S0327,I 've got to V,I 've got to wash,76,60plus,70_79,F,British,Vienna,Italy,English,Austria,English,London,England,74,uk,england,unspecified,unspecified,4_graduate,Artist,B,2,,,n,1:53:17,2015-07-14,2015,2015_Q3,3,S0326 S0327 S0445,At ANON's home in North London,"Close family, partners, very close friends","politics, house decoration, university, exams, summer plans, travel, family, Scotland, plans for the future, animals, gardens, birds",3 friends chat to pass the time on a train from London to Margate,"discussing, explaining, inquiring, announcing, anecdote telling, making arrangements",Revised,y,T10
